k_subset,classifier_name,language,n,n_roots,n_languages,n_unsafe,n_safe,coverage,unknown_rate,error_rate,accuracy_strict,unsafe_recall_strict,unsafe_recall_conditional,evasion_rate_strict,safe_recall_strict,overrefusal_rate
1,crest,Polish,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.2037037037037037,,
1,crest,Portuguese,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.2909090909090909,,
1,crest,Punjabi,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.7454545454545455,0.7454545454545455,0.7454545454545455,0.2545454545454545,,
1,crest,Romanian,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.2962962962962963,,
1,crest,Russian,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.2222222222222222,,
1,crest,Serbian,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.7592592592592593,0.7592592592592593,0.7592592592592593,0.24074074074074073,,
1,crest,Shona,65.0,65.0,1.0,65.0,0.0,1.0,0.0,0.0,0.5538461538461539,0.5538461538461539,0.5538461538461539,0.4461538461538462,,
1,crest,Sindhi,53.0,53.0,1.0,53.0,0.0,1.0,0.0,0.0,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.2641509433962264,,
1,crest,Slovak,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.8545454545454545,0.8545454545454545,0.8545454545454545,0.14545454545454545,,
1,crest,Slovenian,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.18518518518518517,,
1,crest,Somali,39.0,39.0,1.0,39.0,0.0,1.0,0.0,0.0,0.6410256410256411,0.6410256410256411,0.6410256410256411,0.358974358974359,,
1,crest,Sorani Kurdish,70.0,70.0,1.0,70.0,0.0,1.0,0.0,0.0,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.4857142857142857,,
1,crest,Spanish,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.7454545454545455,0.7454545454545455,0.7454545454545455,0.2545454545454545,,
1,crest,Swahili,53.0,53.0,1.0,53.0,0.0,1.0,0.0,0.0,0.7169811320754716,0.7169811320754716,0.7169811320754716,0.2830188679245283,,
1,crest,Swedish,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.7818181818181819,0.7818181818181819,0.7818181818181819,0.21818181818181817,,
1,crest,Tajik,68.0,68.0,1.0,68.0,0.0,1.0,0.0,0.0,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.8529411764705882,,
1,crest,Tamil,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.8,0.8,0.8,0.2,,
1,crest,Telugu,52.0,52.0,1.0,52.0,0.0,1.0,0.0,0.0,0.8269230769230769,0.8269230769230769,0.8269230769230769,0.17307692307692307,,
1,crest,Thai,51.0,51.0,1.0,51.0,0.0,1.0,0.0,0.0,0.7843137254901961,0.7843137254901961,0.7843137254901961,0.21568627450980393,,
1,crest,Turkish,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.18518518518518517,,
1,crest,Ukrainian,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.8909090909090909,0.8909090909090909,0.8909090909090909,0.10909090909090909,,
1,crest,Urdu,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.2777777777777778,,
1,crest,Vietnamese,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.8545454545454545,0.8545454545454545,0.8545454545454545,0.14545454545454545,,
1,crest,Welsh,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.25925925925925924,,
1,crest,Wolof,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.38181818181818183,,
1,crest,Xhosa,33.0,33.0,1.0,33.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.18181818181818182,,
1,crest,Yoruba,63.0,63.0,1.0,63.0,0.0,1.0,0.0,0.0,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.38095238095238093,,
1,crest,Zulu,69.0,69.0,1.0,69.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,,
1,guardreasoner,Afrikaans,55.0,55.0,1.0,55.0,0.0,0.3090909090909091,0.6909090909090909,0.0,0.23636363636363636,0.23636363636363636,0.7647058823529411,0.7636363636363637,,
1,guardreasoner,Amharic,53.0,53.0,1.0,53.0,0.0,0.7547169811320755,0.24528301886792453,0.0,0.7547169811320755,0.7547169811320755,1.0,0.24528301886792453,,
1,guardreasoner,Arabic,55.0,55.0,1.0,55.0,0.0,0.4,0.6,0.0,0.2,0.2,0.5,0.8,,
1,guardreasoner,Armenian,56.0,56.0,1.0,56.0,0.0,0.6964285714285714,0.30357142857142855,0.0,0.6607142857142857,0.6607142857142857,0.9487179487179487,0.3392857142857143,,
1,guardreasoner,Assamese,52.0,52.0,1.0,52.0,0.0,0.5769230769230769,0.4230769230769231,0.0,0.5,0.5,0.8666666666666667,0.5,,
1,guardreasoner,Asturian,71.0,71.0,1.0,71.0,0.0,0.28169014084507044,0.7183098591549296,0.0,0.11267605633802817,0.11267605633802817,0.4,0.8873239436619719,,
1,guardreasoner,Azerbaijani,54.0,54.0,1.0,54.0,0.0,0.2962962962962963,0.7037037037037037,0.0,0.2037037037037037,0.2037037037037037,0.6875,0.7962962962962963,,
1,guardreasoner,Belarusian,54.0,54.0,1.0,54.0,0.0,0.3148148148148148,0.6851851851851852,0.0,0.2037037037037037,0.2037037037037037,0.6470588235294118,0.7962962962962963,,
1,guardreasoner,Bengali,53.0,53.0,1.0,53.0,0.0,0.49056603773584906,0.5094339622641509,0.0,0.32075471698113206,0.32075471698113206,0.6538461538461539,0.6792452830188679,,
1,guardreasoner,Bosnian,55.0,55.0,1.0,55.0,0.0,0.2545454545454545,0.7454545454545455,0.0,0.21818181818181817,0.21818181818181817,0.8571428571428571,0.7818181818181819,,
1,guardreasoner,Bulgarian,54.0,54.0,1.0,54.0,0.0,0.24074074074074073,0.7592592592592593,0.0,0.12962962962962962,0.12962962962962962,0.5384615384615384,0.8703703703703703,,
1,guardreasoner,Burmese,52.0,52.0,1.0,52.0,0.0,0.8846153846153846,0.11538461538461539,0.0,0.8846153846153846,0.8846153846153846,1.0,0.11538461538461539,,
1,guardreasoner,Catalan,55.0,55.0,1.0,55.0,0.0,0.36363636363636365,0.6363636363636364,0.0,0.21818181818181817,0.21818181818181817,0.6,0.7818181818181819,,
1,guardreasoner,Cebuano,70.0,70.0,1.0,70.0,0.0,0.6428571428571429,0.35714285714285715,0.0,0.5714285714285714,0.5714285714285714,0.8888888888888888,0.42857142857142855,,
1,guardreasoner,Chinese (Simplified),51.0,51.0,1.0,51.0,0.0,0.19607843137254902,0.803921568627451,0.0,0.11764705882352941,0.11764705882352941,0.6,0.8823529411764706,,
1,guardreasoner,Chinese (Traditional),48.0,48.0,1.0,48.0,0.0,0.2708333333333333,0.7291666666666666,0.0,0.10416666666666667,0.10416666666666667,0.38461538461538464,0.8958333333333334,,
1,guardreasoner,Croatian,55.0,55.0,1.0,55.0,0.0,0.23636363636363636,0.7636363636363637,0.0,0.18181818181818182,0.18181818181818182,0.7692307692307693,0.8181818181818182,,
1,guardreasoner,Czech,55.0,55.0,1.0,55.0,0.0,0.2545454545454545,0.7454545454545455,0.0,0.16363636363636364,0.16363636363636364,0.6428571428571429,0.8363636363636363,,
1,guardreasoner,Danish,55.0,55.0,1.0,55.0,0.0,0.2545454545454545,0.7454545454545455,0.0,0.14545454545454545,0.14545454545454545,0.5714285714285714,0.8545454545454545,,
1,guardreasoner,Dutch,54.0,54.0,1.0,54.0,0.0,0.18518518518518517,0.8148148148148148,0.0,0.09259259259259259,0.09259259259259259,0.5,0.9074074074074074,,
1,guardreasoner,English,25.0,25.0,1.0,25.0,0.0,0.36,0.64,0.0,0.2,0.2,0.5555555555555556,0.8,,
1,guardreasoner,Estonian,55.0,55.0,1.0,55.0,0.0,0.4909090909090909,0.509090909090909,0.0,0.41818181818181815,0.41818181818181815,0.8518518518518519,0.5818181818181818,,
1,guardreasoner,Filipino (Tagalog),55.0,55.0,1.0,55.0,0.0,0.32727272727272727,0.6727272727272727,0.0,0.18181818181818182,0.18181818181818182,0.5555555555555556,0.8181818181818182,,
1,guardreasoner,Finnish,54.0,54.0,1.0,54.0,0.0,0.2037037037037037,0.7962962962962963,0.0,0.16666666666666666,0.16666666666666666,0.8181818181818182,0.8333333333333334,,
1,guardreasoner,French,54.0,54.0,1.0,54.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.8888888888888888,,
1,guardreasoner,Fula,55.0,55.0,1.0,55.0,0.0,0.6909090909090909,0.3090909090909091,0.0,0.6909090909090909,0.6909090909090909,1.0,0.3090909090909091,,
1,guardreasoner,Galician,55.0,55.0,1.0,55.0,0.0,0.3090909090909091,0.6909090909090909,0.0,0.14545454545454545,0.14545454545454545,0.47058823529411764,0.8545454545454545,,
1,guardreasoner,Ganda,63.0,63.0,1.0,63.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.7619047619047619,0.7619047619047619,0.9795918367346939,0.23809523809523808,,
1,guardreasoner,Georgian,47.0,47.0,1.0,47.0,0.0,0.723404255319149,0.2765957446808511,0.0,0.723404255319149,0.723404255319149,1.0,0.2765957446808511,,
1,guardreasoner,German,54.0,54.0,1.0,54.0,0.0,0.24074074074074073,0.7592592592592593,0.0,0.16666666666666666,0.16666666666666666,0.6923076923076923,0.8333333333333334,,
1,guardreasoner,Greek,55.0,55.0,1.0,55.0,0.0,0.34545454545454546,0.6545454545454545,0.0,0.2545454545454545,0.2545454545454545,0.7368421052631579,0.7454545454545455,,
1,guardreasoner,Gujarati,56.0,56.0,1.0,56.0,0.0,0.44642857142857145,0.5535714285714286,0.0,0.39285714285714285,0.39285714285714285,0.88,0.6071428571428571,,
1,guardreasoner,Hausa,37.0,37.0,1.0,37.0,0.0,0.7567567567567568,0.24324324324324326,0.0,0.7297297297297297,0.7297297297297297,0.9642857142857143,0.2702702702702703,,
1,guardreasoner,Hebrew,55.0,55.0,1.0,55.0,0.0,0.32727272727272727,0.6727272727272727,0.0,0.23636363636363636,0.23636363636363636,0.7222222222222222,0.7636363636363637,,
1,guardreasoner,Hindi,55.0,55.0,1.0,55.0,0.0,0.21818181818181817,0.7818181818181819,0.0,0.14545454545454545,0.14545454545454545,0.6666666666666666,0.8545454545454545,,
1,guardreasoner,Hungarian,55.0,55.0,1.0,55.0,0.0,0.3090909090909091,0.6909090909090909,0.0,0.2,0.2,0.6470588235294118,0.8,,
1,guardreasoner,Icelandic,52.0,52.0,1.0,52.0,0.0,0.4807692307692308,0.5192307692307693,0.0,0.46153846153846156,0.46153846153846156,0.96,0.5384615384615384,,
1,guardreasoner,Igbo,65.0,65.0,1.0,65.0,0.0,0.7076923076923077,0.2923076923076923,0.0,0.6615384615384615,0.6615384615384615,0.9347826086956522,0.3384615384615385,,
1,guardreasoner,Indonesian,55.0,55.0,1.0,55.0,0.0,0.21818181818181817,0.7818181818181819,0.0,0.12727272727272726,0.12727272727272726,0.5833333333333334,0.8727272727272727,,
1,guardreasoner,Irish,55.0,55.0,1.0,55.0,0.0,0.7272727272727273,0.2727272727272727,0.0,0.7272727272727273,0.7272727272727273,1.0,0.2727272727272727,,
1,guardreasoner,Italian,55.0,55.0,1.0,55.0,0.0,0.2545454545454545,0.7454545454545455,0.0,0.14545454545454545,0.14545454545454545,0.5714285714285714,0.8545454545454545,,
1,guardreasoner,Japanese,49.0,49.0,1.0,49.0,0.0,0.40816326530612246,0.5918367346938775,0.0,0.22448979591836735,0.22448979591836735,0.55,0.7755102040816326,,
1,guardreasoner,Javanese,53.0,53.0,1.0,53.0,0.0,0.5283018867924528,0.4716981132075472,0.0,0.4339622641509434,0.4339622641509434,0.8214285714285714,0.5660377358490566,,
1,guardreasoner,Kannada,55.0,55.0,1.0,55.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.4909090909090909,0.4909090909090909,0.9,0.509090909090909,,
1,guardreasoner,Kazakh,52.0,52.0,1.0,52.0,0.0,0.5769230769230769,0.4230769230769231,0.0,0.4230769230769231,0.4230769230769231,0.7333333333333333,0.5769230769230769,,
1,guardreasoner,Khmer,54.0,54.0,1.0,54.0,0.0,0.8148148148148148,0.18518518518518517,0.0,0.7777777777777778,0.7777777777777778,0.9545454545454546,0.2222222222222222,,
1,guardreasoner,Korean,51.0,51.0,1.0,51.0,0.0,0.1568627450980392,0.8431372549019608,0.0,0.0784313725490196,0.0784313725490196,0.5,0.9215686274509803,,
1,guardreasoner,Kyrgyz,51.0,51.0,1.0,51.0,0.0,0.6078431372549019,0.39215686274509803,0.0,0.5882352941176471,0.5882352941176471,0.967741935483871,0.4117647058823529,,
1,guardreasoner,Lao,52.0,52.0,1.0,52.0,0.0,0.6538461538461539,0.34615384615384615,0.0,0.6346153846153846,0.6346153846153846,0.9705882352941176,0.36538461538461536,,
1,guardreasoner,Latvian,53.0,53.0,1.0,53.0,0.0,0.5849056603773585,0.41509433962264153,0.0,0.5283018867924528,0.5283018867924528,0.9032258064516129,0.4716981132075472,,
1,guardreasoner,Lingala,66.0,66.0,1.0,66.0,0.0,0.8484848484848485,0.15151515151515152,0.0,0.8484848484848485,0.8484848484848485,1.0,0.15151515151515152,,
1,guardreasoner,Lithuanian,54.0,54.0,1.0,54.0,0.0,0.46296296296296297,0.5370370370370371,0.0,0.3333333333333333,0.3333333333333333,0.72,0.6666666666666666,,
1,guardreasoner,Luo,62.0,62.0,1.0,62.0,0.0,0.7580645161290323,0.24193548387096775,0.0,0.7258064516129032,0.7258064516129032,0.9574468085106383,0.27419354838709675,,
1,guardreasoner,Luxembourgish,71.0,71.0,1.0,71.0,0.0,0.5633802816901409,0.43661971830985913,0.0,0.4788732394366197,0.4788732394366197,0.85,0.5211267605633803,,
1,guardreasoner,Macedonian,53.0,53.0,1.0,53.0,0.0,0.3018867924528302,0.6981132075471698,0.0,0.16981132075471697,0.16981132075471697,0.5625,0.8301886792452831,,
1,guardreasoner,Malay,55.0,55.0,1.0,55.0,0.0,0.23636363636363636,0.7636363636363637,0.0,0.10909090909090909,0.10909090909090909,0.46153846153846156,0.8909090909090909,,
1,guardreasoner,Malayalam,53.0,53.0,1.0,53.0,0.0,0.660377358490566,0.33962264150943394,0.0,0.6226415094339622,0.6226415094339622,0.9428571428571428,0.37735849056603776,,
1,guardreasoner,Maltese,71.0,71.0,1.0,71.0,0.0,0.7183098591549296,0.28169014084507044,0.0,0.6901408450704225,0.6901408450704225,0.9607843137254902,0.30985915492957744,,
1,guardreasoner,Maori,67.0,67.0,1.0,67.0,0.0,0.8208955223880597,0.1791044776119403,0.0,0.7910447761194029,0.7910447761194029,0.9636363636363636,0.208955223880597,,
1,guardreasoner,Marathi,53.0,53.0,1.0,53.0,0.0,0.4716981132075472,0.5283018867924528,0.0,0.32075471698113206,0.32075471698113206,0.68,0.6792452830188679,,
1,guardreasoner,Mongolian,49.0,49.0,1.0,49.0,0.0,0.8775510204081632,0.12244897959183673,0.0,0.8775510204081632,0.8775510204081632,1.0,0.12244897959183673,,
1,guardreasoner,Nepali,57.0,57.0,1.0,57.0,0.0,0.3684210526315789,0.631578947368421,0.0,0.2631578947368421,0.2631578947368421,0.7142857142857143,0.7368421052631579,,
1,guardreasoner,Northern Sotho,65.0,65.0,1.0,65.0,0.0,0.8923076923076924,0.1076923076923077,0.0,0.8923076923076924,0.8923076923076924,1.0,0.1076923076923077,,
1,guardreasoner,Norwegian,53.0,53.0,1.0,53.0,0.0,0.2830188679245283,0.7169811320754716,0.0,0.16981132075471697,0.16981132075471697,0.6,0.8301886792452831,,
1,guardreasoner,Nyanja,65.0,65.0,1.0,65.0,0.0,0.8153846153846154,0.18461538461538463,0.0,0.7846153846153846,0.7846153846153846,0.9622641509433962,0.2153846153846154,,
1,guardreasoner,Occitan,72.0,72.0,1.0,72.0,0.0,0.3194444444444444,0.6805555555555556,0.0,0.25,0.25,0.782608695652174,0.75,,
1,guardreasoner,Oriya (Odia),69.0,69.0,1.0,69.0,0.0,0.782608695652174,0.21739130434782608,0.0,0.7391304347826086,0.7391304347826086,0.9444444444444444,0.2608695652173913,,
1,guardreasoner,Oromo,28.0,28.0,1.0,28.0,0.0,0.7857142857142857,0.21428571428571427,0.0,0.75,0.75,0.9545454545454546,0.25,,
1,guardreasoner,Pashto,54.0,54.0,1.0,54.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.7962962962962963,0.7962962962962963,0.9555555555555556,0.2037037037037037,,
1,guardreasoner,Persian,54.0,54.0,1.0,54.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.24074074074074073,0.24074074074074073,0.7222222222222222,0.7592592592592593,,
1,guardreasoner,Polish,54.0,54.0,1.0,54.0,0.0,0.3148148148148148,0.6851851851851852,0.0,0.12962962962962962,0.12962962962962962,0.4117647058823529,0.8703703703703703,,
1,guardreasoner,Portuguese,55.0,55.0,1.0,55.0,0.0,0.2909090909090909,0.7090909090909091,0.0,0.12727272727272726,0.12727272727272726,0.4375,0.8727272727272727,,
1,guardreasoner,Punjabi,55.0,55.0,1.0,55.0,0.0,0.41818181818181815,0.5818181818181818,0.0,0.38181818181818183,0.38181818181818183,0.9130434782608695,0.6181818181818182,,
1,guardreasoner,Romanian,54.0,54.0,1.0,54.0,0.0,0.25925925925925924,0.7407407407407407,0.0,0.14814814814814814,0.14814814814814814,0.5714285714285714,0.8518518518518519,,
1,guardreasoner,Russian,54.0,54.0,1.0,54.0,0.0,0.35185185185185186,0.6481481481481481,0.0,0.1111111111111111,0.1111111111111111,0.3157894736842105,0.8888888888888888,,
1,guardreasoner,Serbian,54.0,54.0,1.0,54.0,0.0,0.24074074074074073,0.7592592592592593,0.0,0.1111111111111111,0.1111111111111111,0.46153846153846156,0.8888888888888888,,
1,guardreasoner,Shona,65.0,65.0,1.0,65.0,0.0,0.8615384615384616,0.13846153846153847,0.0,0.8615384615384616,0.8615384615384616,1.0,0.13846153846153847,,
1,guardreasoner,Sindhi,53.0,53.0,1.0,53.0,0.0,0.7547169811320755,0.24528301886792453,0.0,0.7169811320754716,0.7169811320754716,0.95,0.2830188679245283,,
1,guardreasoner,Slovak,55.0,55.0,1.0,55.0,0.0,0.2545454545454545,0.7454545454545455,0.0,0.2,0.2,0.7857142857142857,0.8,,
1,guardreasoner,Slovenian,54.0,54.0,1.0,54.0,0.0,0.18518518518518517,0.8148148148148148,0.0,0.16666666666666666,0.16666666666666666,0.9,0.8333333333333334,,
1,guardreasoner,Somali,39.0,39.0,1.0,39.0,0.0,0.8717948717948718,0.1282051282051282,0.0,0.8461538461538461,0.8461538461538461,0.9705882352941176,0.15384615384615385,,
1,guardreasoner,Sorani Kurdish,70.0,70.0,1.0,70.0,0.0,0.7,0.3,0.0,0.6714285714285714,0.6714285714285714,0.9591836734693877,0.32857142857142857,,
1,guardreasoner,Spanish,55.0,55.0,1.0,55.0,0.0,0.14545454545454545,0.8545454545454545,0.0,0.03636363636363636,0.03636363636363636,0.25,0.9636363636363636,,
1,guardreasoner,Swahili,53.0,53.0,1.0,53.0,0.0,0.7924528301886793,0.20754716981132076,0.0,0.7924528301886793,0.7924528301886793,1.0,0.20754716981132076,,
1,guardreasoner,Swedish,55.0,55.0,1.0,55.0,0.0,0.2,0.8,0.0,0.05454545454545454,0.05454545454545454,0.2727272727272727,0.9454545454545454,,
1,guardreasoner,Tajik,68.0,68.0,1.0,68.0,0.0,0.7352941176470589,0.2647058823529412,0.0,0.7058823529411765,0.7058823529411765,0.96,0.29411764705882354,,
1,guardreasoner,Tamil,55.0,55.0,1.0,55.0,0.0,0.6545454545454545,0.34545454545454546,0.0,0.5272727272727272,0.5272727272727272,0.8055555555555556,0.4727272727272727,,
1,guardreasoner,Telugu,52.0,52.0,1.0,52.0,0.0,0.5,0.5,0.0,0.4807692307692308,0.4807692307692308,0.9615384615384616,0.5192307692307693,,
1,guardreasoner,Thai,51.0,51.0,1.0,51.0,0.0,0.49019607843137253,0.5098039215686274,0.0,0.27450980392156865,0.27450980392156865,0.56,0.7254901960784313,,
1,guardreasoner,Turkish,54.0,54.0,1.0,54.0,0.0,0.25925925925925924,0.7407407407407407,0.0,0.14814814814814814,0.14814814814814814,0.5714285714285714,0.8518518518518519,,
1,guardreasoner,Ukrainian,55.0,55.0,1.0,55.0,0.0,0.3090909090909091,0.6909090909090909,0.0,0.12727272727272726,0.12727272727272726,0.4117647058823529,0.8727272727272727,,
1,guardreasoner,Urdu,54.0,54.0,1.0,54.0,0.0,0.37037037037037035,0.6296296296296297,0.0,0.24074074074074073,0.24074074074074073,0.65,0.7592592592592593,,
1,guardreasoner,Vietnamese,55.0,55.0,1.0,55.0,0.0,0.3090909090909091,0.6909090909090909,0.0,0.18181818181818182,0.18181818181818182,0.5882352941176471,0.8181818181818182,,
1,guardreasoner,Welsh,54.0,54.0,1.0,54.0,0.0,0.5185185185185185,0.48148148148148145,0.0,0.5,0.5,0.9642857142857143,0.5,,
1,guardreasoner,Wolof,55.0,55.0,1.0,55.0,0.0,0.6909090909090909,0.3090909090909091,0.0,0.6727272727272727,0.6727272727272727,0.9736842105263158,0.32727272727272727,,
1,guardreasoner,Xhosa,33.0,33.0,1.0,33.0,0.0,0.9393939393939394,0.06060606060606061,0.0,0.8787878787878788,0.8787878787878788,0.9354838709677419,0.12121212121212122,,
1,guardreasoner,Yoruba,63.0,63.0,1.0,63.0,0.0,0.7301587301587301,0.2698412698412698,0.0,0.6984126984126984,0.6984126984126984,0.9565217391304348,0.30158730158730157,,
1,guardreasoner,Zulu,69.0,69.0,1.0,69.0,0.0,0.9420289855072463,0.057971014492753624,0.0,0.927536231884058,0.927536231884058,0.9846153846153847,0.07246376811594203,,
1,wildguard,Afrikaans,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.9454545454545454,0.9454545454545454,0.9454545454545454,0.05454545454545454,,
1,wildguard,Amharic,53.0,53.0,1.0,53.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Arabic,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Armenian,56.0,56.0,1.0,56.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Assamese,52.0,52.0,1.0,52.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Asturian,71.0,71.0,1.0,71.0,0.0,1.0,0.0,0.0,0.9436619718309859,0.9436619718309859,0.9436619718309859,0.056338028169014086,,
1,wildguard,Azerbaijani,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Belarusian,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Bengali,53.0,53.0,1.0,53.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Bosnian,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.9636363636363636,0.9636363636363636,0.9636363636363636,0.03636363636363636,,
1,wildguard,Bulgarian,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Burmese,52.0,52.0,1.0,52.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Catalan,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.8909090909090909,0.8909090909090909,0.8909090909090909,0.10909090909090909,,
1,wildguard,Cebuano,70.0,70.0,1.0,70.0,0.0,1.0,0.0,0.0,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.24285714285714285,,
1,wildguard,Chinese (Simplified),51.0,51.0,1.0,51.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Chinese (Traditional),48.0,48.0,1.0,48.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Croatian,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.07272727272727272,,
1,wildguard,Czech,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.7454545454545455,0.7454545454545455,0.7454545454545455,0.2545454545454545,,
1,wildguard,Danish,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Dutch,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666666,,
1,wildguard,English,25.0,25.0,1.0,25.0,0.0,1.0,0.0,0.0,0.4,0.4,0.4,0.6,,
1,wildguard,Estonian,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Filipino (Tagalog),55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.8363636363636363,0.8363636363636363,0.8363636363636363,0.16363636363636364,,
1,wildguard,Finnish,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.018518518518518517,,
1,wildguard,French,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.14814814814814814,,
1,wildguard,Fula,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Galician,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.9454545454545454,0.9454545454545454,0.9454545454545454,0.05454545454545454,,
1,wildguard,Ganda,63.0,63.0,1.0,63.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Georgian,47.0,47.0,1.0,47.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,German,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.05555555555555555,,
1,wildguard,Greek,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Gujarati,56.0,56.0,1.0,56.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Hausa,37.0,37.0,1.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Hebrew,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Hindi,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Hungarian,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.9454545454545454,0.9454545454545454,0.9454545454545454,0.05454545454545454,,
1,wildguard,Icelandic,52.0,52.0,1.0,52.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Igbo,65.0,65.0,1.0,65.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Indonesian,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.01818181818181818,,
